Close,SMA_Signals,MeanReversion_Signals,Combined_Signals,Returns,Cumulative_Returns
39.47999954223633,-1,0,-1,0.0,1000.0
35.54750061035156,-1,0,-1,0.09960737025028876,1099.6073702502888
37.064998626708984,-1,0,-1,-0.04268930277240135,1052.6658982909103
36.98249816894531,-1,0,-1,0.002225831939036471,1055.0089556684607
37.6875,-1,0,-1,-0.01906312082634498,1034.897192473677
38.32749938964844,-1,0,-1,-0.016981741682214002,1017.3228356834405
38.45000076293945,-1,0,-1,-0.003196174424155096,1014.0712944549201
38.0724983215332,-1,0,-1,0.009818008684413626,1024.0274552304934
37.5,-1,0,-1,0.015037056846080588,1039.4258142867416
38.26750183105469,-1,0,-1,-0.020466715494791732,1018.1521818677928
38.73500061035156,-1,0,-1,-0.01221660042928363,1005.7138234857106
38.96500015258789,-1,0,-1,-0.005937770455975322,999.7421256574511
39.20500183105469,-1,0,-1,-0.006159416849145227,993.5842971638763
38.32500076293945,-1,0,-1,0.022446142762788446,1015.8864321448815
38.47999954223633,-1,0,-1,-0.004044325537150728,1011.777856704513
38.17499923706055,-1,0,-1,0.00792620345125028,1019.7974138442232
39.439998626708984,-1,0,-1,-0.03313685435310676,986.0045354719922
39.07500076293945,-1,0,-1,0.009254510052704501,995.1295243575299
38.66999816894531,-1,0,-1,0.010364749483978586,1005.4437925816064
41.3125,-1,0,-1,-0.06833467691179762,936.7371158625699
41.61000061035156,-1,0,-1,-0.007201225061459926,929.9914610678208
41.630001068115234,-1,0,-1,-0.00048066468325647094,929.5444470167553
42.8125,-1,0,-1,-0.02840497001068898,903.1407648756418
43.54499816894531,-1,0,-1,-0.017109446281934337,887.688526473977
43.560001373291016,-1,0,-1,-0.0003445448381349525,887.3826779743088
42.73500061035156,-1,0,-1,0.01893941085698192,904.189183099833
42.602500915527344,-1,0,-1,0.003100495915100643,906.9926179685121
42.35749816894531,-1,0,-1,0.0057509005649181155,912.2086423275638
42.72249984741211,-1,0,-1,-0.008617168016179066,904.3479871908166
42.54499816894531,-1,-1,-1,0.004154758712640039,908.1053348698563
42.70000076293945,-1,-1,-1,-0.0036432624436515404,904.7968688084452
42.60499954223633,-1,-1,-1,0.0022248529041146714,906.8099087496475
42.73249816894531,-1,-1,-1,-0.002992574300642481,904.0962127211553
43.00749969482422,-1,-1,-1,-0.006435418888726563,898.2779748765835
42.76499938964844,-1,-1,-1,0.005638558551334882,903.3429678332994
43.24250030517578,-1,-1,-1,-0.011165694431014783,893.2565162880668
43.557498931884766,-1,-1,-1,-0.0072844683930379794,886.7496174282911
43.58250045776367,-1,-1,-1,-0.0005739890143372506,886.2406328894195
43.717498779296875,-1,-1,-1,-0.0030975350224347054,883.4954714907399
43.287498474121094,-1,-1,-1,0.009835885336134886,892.1854316433173
43.74250030517578,-1,-1,-1,-0.010511160198520164,882.8075276445285
43.962501525878906,-1,-1,-1,-0.00502946148867256,878.3674811823302
43.88249969482422,-1,-1,-1,0.0018197743139706235,879.9659117628127
43.630001068115234,-1,-1,-1,0.005753970910156836,885.0292100210255
43.125,-1,0,-1,0.01157462882769189,895.2730946286844
43.227500915527344,-1,0,-1,-0.0023768328238225056,893.1451801510857
44.724998474121094,-1,-1,-1,-0.03464224225036916,862.2046284555421
45.227500915527344,-1,-1,-1,-0.011235381968699443,852.5174301196636
45.4275016784668,-1,-1,-1,-0.004422105110627239,848.7475084350325
45.932498931884766,-1,-1,-1,-0.011116553514043392,839.3123613376035
46.529998779296875,-1,-1,-1,-0.013008215562104963,828.3944052173847
47.005001068115234,-1,-1,-1,-0.010208517113258653,819.9377267551953
46.63249969482422,-1,-1,-1,0.007924717898659783,826.4355019341984
47.040000915527344,-1,-1,-1,-0.008738566951588034,819.2136399693773
48.772499084472656,-1,-1,-1,-0.03683031750055599,789.041741508519
47.76250076293945,-1,-1,-1,0.020708356973546005,805.3814995587057
47.185001373291016,-1,-1,-1,0.012091062662626273,815.11941773719
46.6974983215332,-1,-1,-1,0.010331737576970035,823.5410176551432
47.11750030517578,-1,-1,-1,-0.008994100299563712,816.1340071415481
47.18000030517578,-1,-1,-1,-0.0013264710478100294,815.0514290099417
47.48749923706055,-1,-1,-1,-0.006517569518774025,809.7392746599933
47.810001373291016,-1,-1,-1,-0.006791305952341675,804.2400875041501
48.505001068115234,-1,-1,-1,-0.014536701001068852,792.5490898190288
48.837501525878906,-1,-1,-1,-0.00685497269233637,787.1161874509834
48.92250061035156,-1,-1,-1,-0.0017404470297812669,785.7462534204415
49.25,-1,-1,-1,-0.006694248772294742,780.4862725281465
50.025001525878906,-1,-1,-1,-0.01573607159144985,768.2044846674999
49.875,-1,-1,-1,0.002998531160489981,770.5079697524036
50.154998779296875,-1,-1,-1,-0.0056140106124686895,766.1823298332218
49.73749923706055,-1,-1,-1,0.008324186071133277,772.560174111168
49.717498779296875,-1,-1,-1,0.00040212029294728335,772.870836234701
49.807498931884766,-1,-1,-1,-0.0018102309005409989,771.471761564822
49.8125,-1,-1,-1,-0.00010040793499932477,771.3942996783329
50.782501220703125,-1,-1,-1,-0.01947304834535757,756.3729011873636
50.96500015258789,-1,-1,-1,-0.0035937365725964288,753.6546962298457
51.13249969482422,-1,-1,-1,-0.0032865602224043666,751.1777646837885
51.869998931884766,-1,-1,-1,-0.014423297148822956,740.3433045721656
51.790000915527344,-1,-1,-1,0.0015422791209707132,741.4851205931576
51.31999969482422,-1,-1,-1,0.009075134435114762,748.2141977441779
51.07500076293945,-1,-1,-1,0.004773946479767366,751.7861322796107
51.15250015258789,-1,-1,-1,-0.0015173644344743664,750.6453987401586
50.16749954223633,-1,0,-1,0.019256157712981836,765.0999449248231
52.630001068115234,-1,-1,-1,-0.04908559422631198,727.5445594856697
52.287498474121094,-1,-1,-1,0.006507744386150871,732.2792335083373
52.9375,-1,-1,-1,-0.012431298969114213,723.1760514277213
52.119998931884766,-1,-1,-1,0.015442759256013905,734.3438850896343
50.71500015258789,-1,0,-1,0.026956999387760083,754.139592750401
50.724998474121094,-1,0,-1,-0.00019714722474861723,753.9909162226171
50.18000030517578,-1,0,-1,0.010744173195458284,762.0919252143152
49.29499816894531,-1,1,-1,0.017636551033244685,775.5325983453812
46.43000030517578,-1,1,-1,0.0581194435579554,820.6061214222701
47.165000915527344,-1,1,-1,-0.015830295186744392,807.6156842881062
47.72999954223633,-1,1,-1,-0.01197919253136237,797.9411005146709
47.52000045776367,-1,1,-1,0.004399729446609935,801.4518254712657
47.25,-1,1,-1,0.005681827760158575,806.0055367016582
45.772499084472656,-1,1,-1,0.03126986064608139,831.2092175142892
46.650001525878906,-1,1,-1,-0.019170953278885294,815.274144440344
45.69499969482422,-1,1,-1,0.020471635580224024,831.9641396233058
44.915000915527344,-1,1,-1,0.01706967468007714,846.1654968321658
44.74250030517578,-1,1,-1,0.003840601287663059,849.4152811288754
44.557498931884766,-1,1,-1,0.004134801855711578,852.927445009557
44.345001220703125,-1,1,-1,0.004769067301252372,856.9951133978929
44.57500076293945,-1,1,-1,-0.005186594563198366,852.5502272020558
43.76750183105469,-1,1,-1,0.018115511341867174,867.9946105124461
43.32500076293945,-1,1,-1,0.010110265598966883,876.7702665631987
44.90999984741211,-1,1,-1,-0.036583936677699436,844.6945586503609
45.6349983215332,-1,1,-1,-0.016143363985401393,831.0583469335802
46.30500030517578,-1,1,-1,-0.014681757604589007,818.8569497286309
47.537498474121094,-1,0,-1,-0.026616956285983484,797.0614700932301
48.14500045776367,-1,0,-1,-0.012779426834445218,786.8754813536184
48.70249938964844,-1,-1,-1,-0.011579580986271765,777.7637929911726
48.54750061035156,-1,-1,-1,0.0031825631382240704,780.2390753689916
48.537498474121094,-1,-1,-1,0.0002060278305725527,780.3998263330177
48.185001373291016,-1,-1,-1,0.007262366457101654,786.0673758549066
48.47249984741211,-1,-1,-1,-0.005966555275029206,781.3772614069711
49.61249923706055,-1,-1,-1,-0.023518477347714173,763.0004579845524
49.467498779296875,-1,-1,-1,0.002922659813423767,765.2304487607278
49.8650016784668,-1,-1,-1,-0.008035637721312883,759.0813341011689
49.69499969482422,-1,-1,-1,0.003409244518605692,761.6692279786292
49.64500045776367,-1,-1,-1,0.0010061220921137037,762.4355602157816
48.89250183105469,-1,-1,-1,0.015157591293592287,773.9922468252335
49.95000076293945,-1,-1,-1,-0.021629061559150564,757.2515208723453
49.935001373291016,-1,-1,-1,0.00030028807646320654,757.4789144749469
49.47999954223633,-1,-1,-1,0.009111881817190803,764.3809728226566
50.38750076293945,-1,-1,-1,-0.018340768575158872,750.3616382968614
50.682498931884766,-1,-1,-1,-0.005854590215403022,745.9685783912748
51.102500915527344,-1,-1,-1,-0.008286923346203734,739.7867939634698
51.057498931884766,-1,-1,-1,0.0008806219428862949,740.4382664472915
50.005001068115234,-1,-1,-1,0.02061397220364547,755.7016402903515
50.310001373291016,-1,-1,-1,-0.00609939603361509,751.0923167029681
50.807498931884766,-1,-1,-1,-0.009888641324066194,743.6650341818305
50.4375,-1,-1,-1,0.007282368541321138,749.0806770320368
50.82500076293945,-1,-1,-1,-0.007682790838948295,743.3256468689018
51.3025016784668,-1,-1,-1,-0.009395000656360564,736.3421019286787
51.125,-1,-1,-1,0.0034599029805461035,738.8897741618434
50.837501525878906,-1,-1,-1,0.0056234420365983695,743.0448779782778
51.415000915527344,-1,-1,-1,-0.011359712265844868,734.6041019638348
50.647499084472656,-1,0,-1,0.01492758567320962,745.5699676317911
51.80500030517578,-1,-1,-1,-0.022854064694736165,728.5306633570817
52.209999084472656,-1,-1,-1,-0.00781775459726064,722.8351894143765
52.16749954223633,-1,-1,-1,0.0008140115491587219,723.4235856066981
51.755001068115234,-1,-1,-1,0.007907192749139202,729.1438353373636
51.935001373291016,-1,-1,-1,-0.0034779306629495466,726.6079236347431
52.41999816894531,-1,-1,-1,-0.009338534376235108,719.8224705618352
52.19499969482422,-1,-1,-1,0.004292225905768721,722.9121112175352
53.2599983215332,-1,-1,-1,-0.020404227089488636,708.1616483345109
52.10749816894531,-1,-1,-1,0.02163913234901349,723.4856519673169
51.005001068115234,-1,0,-1,0.021158127708521213,738.7932537869243
48.334999084472656,-1,1,-1,0.0523478468332329,777.467489877588
49.25,-1,1,-1,-0.018930401010833542,762.7497185213191
49.7599983215332,-1,1,-1,-0.010355295868694547,754.8512195122674
50.85749816894531,-1,0,-1,-0.02205586584469743,738.2023222819986
50.247501373291016,-1,0,-1,0.011994235218333538,747.0564945741689
50.119998931884766,-1,0,-1,0.0025374881918810432,748.9521416078187
52.24250030517578,-1,-1,-1,-0.04234839222912967,717.2352225541641
50.6875,-1,0,-1,0.02976504371138844,738.5837603048363
50.435001373291016,-1,0,-1,0.004981477222372077,742.2629984836088
51.625,-1,0,-1,-0.023594698013415183,724.7495271878561
52.587501525878906,-1,-1,-1,-0.01864409735358663,711.2372264459998
52.59000015258789,-1,-1,-1,-4.75136988160596e-05,711.2034329346358
53.15999984741211,-1,-1,-1,-0.010838556629975127,703.495014251341
53.1150016784668,-1,-1,-1,0.0008464666868787107,704.0904993452899
50.65999984741211,-1,0,-1,0.046220498041515845,736.6339128913288
51.622501373291016,-1,0,-1,-0.018999240599643974,722.6384279464493
51.040000915527344,-1,0,-1,0.0112838479784525,730.7925701107849
51.38249969482422,-1,0,-1,-0.006710399160527514,725.8886602617938
52.252498626708984,-1,0,-1,-0.01693181408168054,713.5980484222409
52.185001373291016,-1,0,-1,0.001291751690195131,714.5198399074103
51.42499923706055,-1,0,-1,0.014563612460101405,724.9258299508755
52.29750061035156,-1,0,-1,-0.016966482960338647,712.6263882095046
53.31999969482422,-1,-1,-1,-0.019551586070831517,698.6934120440808
53.314998626708984,-1,-1,-1,9.379347606630617e-05,698.758944927901
53.54249954223633,-1,-1,-1,-0.004267109094763688,695.7772642789517
54.17499923706055,-1,-1,-1,-0.011813040112654383,687.5580195465515
55.897499084472656,-1,-1,-1,-0.031795106076047075,665.6970393816321
55.772499084472656,-1,-1,-1,0.0022362360042459395,667.1856950690171
54.6875,-1,-1,-1,0.019454015908975553,680.1651361951308
54.974998474121094,-1,-1,-1,-0.005257114955357078,676.5894298855268
55.17499923706055,-1,-1,-1,-0.0036380312594934683,674.1279763897604
55.692501068115234,-1,-1,-1,-0.009379281163760966,667.8051405588436
55.2400016784668,-1,-1,-1,0.008124960829017258,673.2310311673007
54.432498931884766,-1,-1,-1,0.01461807968946538,683.0723760303251
54.68000030517578,-1,-1,-1,-0.0045469412234910855,679.9664860851248
54.41999816894531,-1,-1,-1,0.004754976861363613,683.1997109929622
55.25749969482422,-1,-1,-1,-0.015389591217531917,672.6855467208446
54.97249984741211,-1,-1,-1,0.005157668171489882,676.1550355545879
54.70500183105469,-1,-1,-1,0.004866033327571406,679.4452284922017
55.99250030517578,-1,-1,-1,-0.02353529715796876,663.4542831370738
56.147499084472656,-1,-1,-1,-0.002768206071386059,661.6177049624068
54.7400016784668,-1,0,-1,0.025067855718530097,678.2030421312295
55.20500183105469,-1,-1,-1,-0.008494704755751092,672.4419075238725
56.752498626708984,-1,-1,-1,-0.028031822195933254,653.5921355350691
56.76499938964844,-1,-1,-1,-0.0002202680629390663,653.4481700614226
56.099998474121094,-1,-1,-1,0.011714981461773966,661.1033032599224
56.75749969482422,-1,-1,-1,-0.011720164680689482,653.3550636747683
57.522499084472656,-1,-1,-1,-0.013478384244579367,644.5488930784181
59.0525016784668,-1,-1,-1,-0.026598333145215314,627.4049668919386
58.967498779296875,-1,-1,-1,0.0014394462004801989,628.3080825876935
58.83000183105469,-1,-1,-1,0.002331741231840434,629.7731344501619
58.592498779296875,1,-1,-1,0.004037107672372087,632.3155964031046
58.81999969482422,1,-1,-1,-0.003882765204882066,629.8604634068863
59.102500915527344,1,-1,-1,-0.004802808945406856,626.8353639388777
60.127498626708984,1,-1,-1,-0.017342713003746235,615.9643381214869
59.9900016784668,1,-1,-1,0.002286756498816156,617.3728985747252
60.79499816894531,1,-1,-1,-0.013418844273302755,609.0884677901935
60.89500045776367,1,-1,-1,-0.0016449098088704428,608.0865721950555
61.64500045776367,1,-1,-1,-0.012316282032384551,600.5972064717952
62.26250076293945,1,-1,-1,-0.010017037887749991,594.5810014992904
60.8224983215332,1,-1,-1,0.023127924894776886,608.3324262458272
60.814998626708984,1,-1,-1,0.000123304616403197,608.407436442291
62.189998626708984,1,-1,-1,-0.022609554074644267,594.6516156086333
63.95500183105469,1,-1,-1,-0.028380820764123404,577.7749146889482
64.375,1,-1,-1,-0.006567088686117106,573.9806155835722
64.28250122070312,1,-1,-1,0.0014368742415048485,574.8053535452274
64.30999755859375,1,-1,-1,-0.0004277421906191403,574.5594850441222
64.85749816894531,1,-1,-1,-0.008513460288234853,569.6679956849704
65.03500366210938,1,-1,-1,-0.0027368538438174994,568.1088976412801
65.55000305175781,1,-1,-1,-0.007918803115997797,563.6101551324123
65.48999786376953,1,-1,-1,0.0009154109106738195,564.1260900177871
66.11750030517578,1,-1,-1,-0.009581653105434018,558.7208295155118
65.66000366210938,1,-1,-1,0.006919448571932718,562.5868695614121
66.44000244140625,1,-1,-1,-0.01187935936328599,555.9036979648258
66.7750015258789,1,-1,-1,-0.005042129322136768,553.1007596290332
66.57250213623047,1,-1,-1,0.0030325628606681088,554.7780724508914
65.79750061035156,1,-1,-1,0.011641466085997254,561.2365025665835
65.50250244140625,1,-1,-1,0.004483425148506304,563.7527644164501
65.44499969482422,1,-1,-1,0.0008778709887223846,564.2476666131435
66.59249877929688,1,-1,-1,-0.0175337931060211,554.3542647661934
66.07250213623047,1,-1,-1,0.007808636897524979,558.6830159323471
66.95999908447266,1,-1,-1,-0.013432167990434563,551.178691808941
66.8125,1,-1,-1,0.002202794003724251,552.3928249262383
66.04000091552734,1,-1,-1,0.01156219396778535,558.7796979144484
64.86250305175781,1,0,0,0.017830070373192175,568.7427792513741
65.43499755859375,1,0,0,0.0,568.7427792513741
66.3949966430664,1,-1,-1,0.0,568.7427792513741
67.67749786376953,1,-1,-1,-0.01931623293239615,557.7568112487362
66.7300033569336,1,-1,-1,0.014000140914535386,565.5654852022604
67.12000274658203,1,-1,-1,-0.005844438334018376,562.2600726001466
67.69249725341797,1,-1,-1,-0.00852941721408218,557.4643218581199
67.86499786376953,1,-1,-1,-0.002548297335017491,556.0437370123616
68.7874984741211,1,-1,-1,-0.013593172318421942,548.4853386785732
69.96499633789062,1,-1,-1,-0.01711790499566601,539.0964187595578
70.10250091552734,1,-1,-1,-0.001965333878853448,538.0369143038009
69.93499755859375,1,-1,-1,0.0023894062942980687,539.3225030934033
70.00499725341797,1,-1,-1,-0.0010009251057108148,538.7826816599822
69.86000061035156,1,-1,-1,0.0020712327513066064,539.8986259960732
71.0,1,-1,-1,-0.01631834210833838,531.0883755132473
71.06749725341797,1,-1,-1,-0.000950665541098239,530.5834880953691
72.47750091552734,1,-1,-1,-0.01984034497629028,520.0565286528335
72.44999694824219,1,-1,-1,0.00037948283174404907,520.2538811769938
72.87999725341797,1,-1,-1,-0.005935132136485333,517.1661056476889
73.4124984741211,1,-1,-1,-0.007306548309154115,513.387406512917
75.0875015258789,1,-1,-1,-0.022816319926071804,501.6737951999021
74.35749816894531,1,-1,-1,0.00972203551987938,506.5510856562283
74.94999694824219,1,-1,-1,-0.007968245219206693,502.5147623896641
74.59750366210938,1,-1,-1,0.0047030460371630944,504.8781124515368
75.79750061035156,1,-1,-1,-0.016086288271489613,496.7564975926758
77.40750122070312,1,-1,-1,-0.021240813976545425,486.2049852356696
77.5824966430664,1,-1,-1,-0.0022607036734636488,485.10581983949095
79.23999786376953,1,-1,-1,-0.02136437073337283,474.7418392595233
78.16999816894531,1,-1,-1,0.013503277683875936,481.15241014319867
77.83499908447266,1,-1,-1,0.004285519922216707,483.2143983824899
78.80999755859375,1,-1,-1,-0.012526478905240834,477.161423414443
79.68250274658203,1,-1,-1,-0.011070996257037002,471.87877108181925
79.14250183105469,1,-1,-1,0.006776907061324833,475.0766496576529
79.42500305175781,1,-1,-1,-0.003569526034268966,473.3808511884266
79.80750274658203,1,-1,-1,-0.004815859995308536,471.10111528464313
79.57749938964844,1,-1,-1,0.002881976618964499,472.4588176840616
77.23750305175781,1,-1,-1,0.029405250929448234,486.35158777189184
79.42250061035156,1,-1,-1,-0.02828933448469395,472.59302502825085
81.08499908447266,1,-1,-1,-0.020932336067801982,462.70054900506034
80.96749877929688,1,-1,-1,0.0014491004070108504,463.3710485589477
77.37750244140625,1,0,0,0.04433873334381144,483.9163339202451
77.16500091552734,1,0,0,0.0,483.9163339202451
79.7125015258789,1,-1,-1,0.0,483.9163339202451
80.36250305175781,1,-1,-1,-0.008154323518098083,479.9703235777675
81.30249786376953,1,-1,-1,-0.011696932976394514,474.35614287221995
80.00749969482422,1,-1,-1,0.015928147387491265,481.91175743005056
80.38749694824219,1,-1,-1,-0.0047495204183034545,479.622907698316
79.90249633789062,1,-1,-1,0.006033284139495332,482.5166089802709
81.80000305175781,1,-1,-1,-0.023747777614394394,471.05791185495576
81.21749877929688,1,-1,-1,0.007121078859769314,474.4123523927932
81.23750305175781,1,-1,-1,-0.0002463049559713326,474.29550227922476
79.75,1,0,0,0.018310546187148335,482.9801119800653
80.90499877929688,1,-1,-1,0.0,482.9801119800653
80.07499694824219,1,0,0,0.010258968463974338,487.9349897175955
78.26249694824219,1,0,0,0.0,487.9349897175955
74.54499816894531,1,1,1,0.0,487.9349897175955
72.0199966430664,1,1,1,-0.033872179058296537,471.40756837707306
73.1624984741211,1,1,1,0.015863675150069367,478.885824905091
68.37999725341797,1,1,1,-0.06536820530254006,447.58191798621874
68.33999633789062,1,1,1,-0.0005849797767482068,447.32009161575866
74.70249938964844,1,1,1,0.09310072274952952,488.96591544557157
72.33000183105469,1,1,1,-0.0317592795151177,473.43671026357026
75.68499755859375,1,1,1,0.04638456577639127,495.3968664917491
73.2300033569336,1,1,1,-0.03243699915243503,479.3276787532373
72.25749969482422,1,1,1,-0.013280125870939186,472.9621468459692
66.5425033569336,1,1,1,-0.07909208541712087,435.55458432856295
71.33499908447266,1,1,1,0.07202157246522778,466.92391038634474
68.85749816894531,1,1,1,-0.03473051023093954,450.7074047396015
62.057498931884766,1,1,1,-0.09875466605505201,406.19794549600294
69.49250030517578,1,1,1,0.11980826654731591,454.8638172209602
60.5525016784668,-1,1,-1,-0.12864695596573805,396.3469717565278
63.21500015258789,1,1,1,-0.04397008216537346,378.9195628423964
61.66749954223633,-1,1,-1,-0.024479958975183402,369.64362748912004
61.19499969482422,-1,1,-1,0.007662056203340817,372.47585773814853
57.310001373291016,-1,1,-1,0.06348555177559367,396.1226930897424
56.092498779296875,-1,1,-1,0.02124415572883842,404.5379852694678
61.720001220703125,-1,1,-1,-0.10032540114763622,363.9525496178519
61.380001068115234,-1,1,-1,0.0055087515531973,365.95747379084935
64.61000061035156,1,1,1,-0.052622995862315225,346.6996951617702
61.935001373291016,-1,1,-1,-0.04140224751262378,332.34554857013137
63.70249938964844,1,1,1,-0.028537950709074167,322.8610876866568
63.5724983215332,1,1,1,-0.002040753021636643,322.2022079463913
60.227500915527344,-1,1,-1,-0.05261705130869221,305.24887783910214
61.23249816894531,-1,1,-1,-0.016686683626928822,300.155286387126
60.352500915527344,-1,1,-1,0.014371408643005013,304.4689406641536
65.61750030517578,1,0,0,-0.08723746836966395,277.9078410834194
64.85749816894531,1,0,0,0.0,277.9078410834194
66.51750183105469,1,0,0,0.0,277.9078410834194
66.99749755859375,1,-1,-1,0.0,277.9078410834194
68.3125,1,-1,-1,-0.01962763520019828,272.4531673593593
71.76249694824219,1,-1,-1,-0.050503157522300945,258.69342213075976
71.10749816894531,1,-1,-1,0.009127313111321755,261.05459799438654
71.67250061035156,1,-1,-1,-0.007945750532016405,258.9803232834873
70.69999694824219,1,-1,-1,0.01356871399529369,262.49435322052966
69.23249816894531,1,-1,-1,0.02075670215900005,267.9428703287475
67.09249877929688,1,-1,-1,0.03091033035419699,276.2250729666609
69.0250015258789,1,-1,-1,-0.028803558993071077,268.2688077821003
68.75749969482422,1,-1,-1,0.0038754339028068685,269.30846581484457
70.74250030517578,1,-1,-1,-0.028869586869241237,261.53364166638084
70.7925033569336,1,-1,-1,-0.0007068318414262809,261.34878136084683
69.6449966430664,1,-1,-1,0.016209438280229915,265.5850983019287
71.93250274658203,1,-1,-1,-0.0328452324470514,256.8618940137289
73.44999694824219,1,-1,-1,-0.021096085131450115,251.44311363058975
72.26750183105469,1,-1,-1,0.01609932152918625,255.49117716322834
73.29000091552734,1,-1,-1,-0.014148809057535017,251.87628128166097
74.38999938964844,1,-1,-1,-0.015008847869833364,248.09590849388516
75.15750122070312,1,-1,-1,-0.010317271640702286,245.5362356130069
75.93499755859375,1,-1,-1,-0.010344893394040211,242.99618943121644
77.53250122070312,1,-1,-1,-0.02103777854047717,237.88408941178267
78.75250244140625,1,-1,-1,-0.015735352290909388,234.14089946048608
77.85250091552734,1,-1,-1,0.011428227649636025,236.81671496161104
76.9124984741211,1,-1,-1,0.012074145728808161,239.67607448907518
77.38500213623047,1,-1,-1,-0.006143392445746132,238.2036503036329
76.92749786376953,1,-1,-1,0.005912053496561764,239.61192302730427
78.73999786376953,1,-1,-1,-0.023561145888427948,233.9663915522512
78.28500366210938,1,-1,-1,0.005778438074729886,235.31835185740388
79.80750274658203,1,-1,-1,-0.01944815754296969,230.7418434777291
79.2125015258789,1,-1,-1,0.007455454690675767,232.46212883702032
79.72250366210938,1,-1,-1,-0.006438404625611405,230.96544359143655
79.18250274658203,1,-1,-1,0.006773506735514134,232.52988957927417
79.52749633789062,1,-1,-1,-0.0043569422453433315,231.5167702800612
79.5625,1,-1,-1,-0.0004401454053155618,231.41486923736895
79.48500061035156,1,-1,-1,0.0009740693121563782,231.64028335986973
80.4625015258789,1,-1,-1,-0.012297929269941221,228.79158753904088
80.83499908447266,1,-1,-1,-0.004629455355348977,227.73240709884948
81.27999877929688,1,-1,-1,-0.005505037420229231,226.47873167597143
80.58000183105469,1,-1,-1,0.008612167307518348,228.42920440475945
82.875,1,-1,-1,-0.02848098928760323,221.92331468113179
83.36499786376953,1,-1,-1,-0.005912493077158798,220.61119461941945
85.99749755859375,1,-1,-1,-0.03157799750833212,213.64473486541723
88.20999908447266,1,-1,-1,-0.025727510551937005,208.14818769480144
83.9749984741211,1,-1,-1,0.0480104370741008,218.14147316221081
84.69999694824219,1,-1,-1,-0.008633503867755632,216.25814790994693
85.74749755859375,1,-1,-1,-0.012367185927901092,213.5836431863211
88.0199966430664,1,-1,-1,-0.026502220463282766,207.92320238724608
87.89749908447266,1,-1,-1,0.0013917014685934648,208.212569413363
87.93250274658203,1,-1,-1,-0.0003982327423870391,208.1296523508461
87.43000030517578,1,-1,-1,0.005714638224894375,209.31903801790423
89.71749877929688,1,-1,-1,-0.0261637706294926,203.84246271881776
91.63249969482422,1,-1,-1,-0.021344787155047618,199.49148873892386
90.01499938964844,1,-1,-1,0.017652037329143666,203.01291994498982
91.20999908447266,1,-1,-1,-0.013275561883319131,200.3178093631468
88.40750122070312,1,-1,-1,0.030725774497311842,206.4727292014344
90.44499969482422,1,-1,-1,-0.02304666963762081,201.714220422351
91.19999694824219,1,-1,-1,-0.008347584233129979,200.03039397635527
91.02749633789062,1,-1,-1,0.0018914541241646932,200.4087422900001
91.02749633789062,1,-1,-1,-0.0,200.4087422900001
93.4625015258789,1,-1,-1,-0.026750215989129744,195.04776514763276
93.17250061035156,1,-1,-1,0.003102858481131565,195.65297075994687
95.34249877929688,1,-1,-1,-0.023290114086561564,191.09619074957303
95.75250244140625,1,-1,-1,-0.004300324276778955,190.27441516129264
95.91999816894531,1,-1,-1,-0.0017492569203771957,189.94157632380103
95.47750091552734,1,-1,-1,0.004613190803429701,190.81781305688693
97.05750274658203,1,-1,-1,-0.016548420475024583,187.66007965229696
97.7249984741211,1,-1,-1,-0.006877322295030686,186.36948080261698
96.52249908447266,1,-1,-1,0.012304931270650021,188.6627444548399
96.32749938964844,1,-1,-1,0.0020202512022980956,189.04389059115366
98.35749816894531,1,-1,-1,-0.0210739279246257,185.05999326624485
97.0,1,-1,-1,0.013801674444927303,187.61413104608602
97.27249908447266,1,-1,-1,-0.0028092689120893244,187.08707250026958
92.84500122070312,1,0,0,0.04551643995416055,195.60261000192781
92.61499786376953,1,0,0,0.0,195.60261000192781
